MMSI#;IMO#;Kallesignal;Skipsnavn;Passeringer;Tidspunkt (UTC);Skipstype;BT;DWT;L;B;H;D;Land
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 19:16;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 18:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 15:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 19:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;3;06.01.2021 18:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 15:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 10:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 10:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 06:50;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;06.01.2021 06:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 10:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 10:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 06:50;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;10.02.2021 06:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 19:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 18:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 14:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 10:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 10:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 06:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;05.01.2021 06:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 19:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 19:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 14:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 10:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 10:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 06:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;04.01.2021 06:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.01.2021 23:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.01.2021 23:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;02.01.2021 12:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;02.01.2021 11:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;3;02.01.2021 10:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;02.01.2021 09:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 19:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 18:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 15:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 10:36;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 10:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 06:50;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;09.02.2021 06:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.04.2021 11:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.04.2021 10:46;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.04.2021 08:57;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;03.04.2021 08:41;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 19:16;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 18:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;31.03.2021 11:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;31.03.2021 08:46;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;31.03.2021 05:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;31.03.2021 05:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 15:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 15:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 06:51;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;08.02.2021 06:21;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 18:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 17:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 14:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 14:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 09:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 09:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 05:50;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;30.03.2021 05:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 14:20;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 13:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 09:35;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 09:05;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 05:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;29.03.2021 05:15;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;28.03.2021 22:45;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;28.03.2021 22:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;27.03.2021 12:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;27.03.2021 11:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;27.03.2021 10:00;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;27.03.2021 09:30;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
257304900;9432177;LAPA;TRONDHEIMSFJORD I;1;26.07.2021 14:07;Passenger Ship;198;19;24,5;8;0;0,949999988;NORGE
236313000;9341184;LAOW8;STEN MOSTER;1;06.07.2021 22:00;Chemical/Products Tanker;11935;16613;144,1000061;23,01000023;44,5;8,899999619;NORGE
236313000;9341184;LAOW8;STEN MOSTER;1;07.11.2021 06:00;Chemical/Products Tanker;11935;16613;144,1000061;23,04000092;44,5;8,899999619;NORGE
236313000;9341184;LAOW8;STEN MOSTER;1;05.11.2021 21:45;Chemical/Products Tanker;11935;16613;144,1000061;23,04000092;44,5;8,899999619;NORGE
236313000;9341184;LAOW8;STEN MOSTER;1;07.07.2021 23:15;Chemical/Products Tanker;11935;16613;144,1000061;23,01000023;44,5;8,899999619;NORGE
258507000;0;LANK;LOS 099;1;15.01.2022 19:30;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;01.12.2021 13:15;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;17.01.2022 15:15;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;19.04.2021 22:45;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;3;20.04.2021 03:15;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;25.01.2022 16:00;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;23.01.2022 06:45;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
258507000;0;LANK;LOS 099;1;23.01.2022 09:30;Pilot Vessel;40;;16,79999924;5,199999809;0;2,329999924;NORGE
257737000;8412699;LANC8;ICE;1;06.11.2021 05:30;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;26.11.2021 15:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;26.11.2021 08:15;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;23.09.2021 21:15;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;24.09.2021 09:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;15.10.2021 14:00;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;15.10.2021 07:30;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;01.09.2021 15:00;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;19.07.2021 16:15;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;02.09.2021 04:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;25.06.2021 19:30;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;25.06.2021 07:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;12.08.2021 02:16;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;11.08.2021 15:00;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;19.07.2021 01:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257737000;8412699;LANC8;ICE;1;05.11.2021 18:45;Refrigerated Cargo Ship;3399;2900;85,93000031;16;0;6,449999809;NORGE
257056010;9141364;LANB5;FALKFJORD;1;26.01.2021 02:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;13.06.2021 16:30;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;22.06.2021 04:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;23.06.2021 23:16;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;11.06.2021 23:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;04.06.2021 10:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;08.07.2021 10:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;09.07.2021 07:30;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;29.05.2021 12:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;27.05.2021 14:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;18.05.2021 19:31;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;23.01.2022 20:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;05.06.2021 07:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;29.07.2021 12:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;31.07.2021 06:46;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;24.01.2022 17:46;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;11.08.2021 15:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;16.05.2021 18:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;12.08.2021 12:46;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;10.05.2021 04:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;09.05.2021 03:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;28.04.2021 16:16;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;20.04.2021 02:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;30.06.2021 01:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;30.06.2021 22:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;19.04.2021 06:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;22.08.2021 00:46;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;22.08.2021 22:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;07.12.2021 16:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;31.03.2021 14:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;19.03.2021 22:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;27.01.2021 01:16;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;02.01.2021 21:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;01.01.2021 23:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;13.04.2021 06:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;11.04.2021 18:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;02.04.2021 21:46;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;31.12.2021 13:45;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;19.03.2021 00:31;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;19.12.2021 21:01;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;02.03.2021 10:15;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;08.12.2021 11:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;01.03.2021 04:00;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
257056010;9141364;LANB5;FALKFJORD;1;19.12.2021 01:30;General Cargo Ship;2834;4748;89,77999878;13,17000008;0;6,119999886;NORGE
259034000;9430947;LANA8;WILSON NORTH;1;19.08.2021 16:45;General Cargo Ship;6118;8334;123,0500031;16,5;0;7,400000095;NORGE
259034000;9430947;LANA8;WILSON NORTH;1;16.08.2021 11:15;General Cargo Ship;6118;8334;123,0500031;16,5;0;7,400000095;NORGE
259030000;9430997;LAMZ8;WILSON NORFOLK;1;25.08.2021 14:45;General Cargo Ship;6118;8313;123,0400009;16,5;0;7,400000095;NORGE
259030000;9430997;LAMZ8;WILSON NORFOLK;1;25.11.2021 23:45;General Cargo Ship;6118;8313;123,0400009;16,5;0;7,400000095;NORGE
259030000;9430997;LAMZ8;WILSON NORFOLK;1;24.11.2021 08:45;General Cargo Ship;6118;8313;123,0400009;16,5;0;7,400000095;NORGE
259030000;9430997;LAMZ8;WILSON NORFOLK;1;22.08.2021 15:15;General Cargo Ship;6118;8313;123,0400009;16,5;0;7,400000095;NORGE
259020000;9430959;LAMY8;WILSON NICE;1;10.12.2021 02:00;General Cargo Ship;6118;8301;123,0699997;16,5;32,31999969;7,400000095;NORGE
259020000;9430959;LAMY8;WILSON NICE;1;08.12.2021 15:30;General Cargo Ship;6118;8301;123,0699997;16,5;32,31999969;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;26.07.2021 11:00;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
215061000;9431018;LAMW8;WILSON NANJING;1;25.02.2021 22:30;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
215061000;9431018;LAMW8;WILSON NANJING;1;23.02.2021 01:30;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;06.06.2021 00:16;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;07.12.2021 14:15;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;12.06.2021 16:45;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;25.07.2021 05:30;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259000000;9431018;LAMW8;WILSON NANJING;1;03.12.2021 14:01;General Cargo Ship;6118;8333;123,0400009;16,5;0;7,400000095;NORGE
259016000;9431006;LAMV8;WILSON NEWCASTLE;1;23.09.2021 01:15;General Cargo Ship;6118;8326;123,0400009;16,5;0;7,400000095;NORGE
259016000;9431006;LAMV8;WILSON NEWCASTLE;1;24.09.2021 02:00;General Cargo Ship;6118;8326;123,0400009;16,5;0;7,400000095;NORGE
258326000;8700993;LAMS;GULLAAS;1;19.09.2021 17:30;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;08.02.2021 22:00;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;25.10.2021 23:00;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;03.03.2021 06:15;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;27.10.2021 19:34;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;03.03.2021 13:15;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;13.06.2021 12:45;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;03.07.2021 21:15;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;03.07.2021 04:30;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;20.09.2021 15:45;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;17.12.2021 02:15;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;17.12.2021 22:46;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;14.06.2021 14:15;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;28.06.2021 04:46;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;29.06.2021 13:45;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
258326000;8700993;LAMS;GULLAAS;1;08.02.2021 05:30;General Cargo Ship;1167;1218;67,38999939;11,42000008;16,25;3,50999999;NORGE
314319000;8405878;LAMP8;CARTEN MARIA;1;31.03.2021 02:45;Palletised Cargo Ship;3176;3040;85,01999664;16,01000023;0;5,849999905;NORGE
258007280;8405878;LAMP8;SCAN-FJELL;1;13.09.2021 11:30;Palletised Cargo Ship;3176;3040;85,01999664;16,01000023;0;5,849999905;NORGE
258007280;8405878;LAMP8;SCAN-FJELL;1;13.09.2021 04:15;Palletised Cargo Ship;3176;3040;85,01999664;16,01000023;0;5,849999905;NORGE
